,LAT,LON,YEAR,DOY,T2M,QV2M,GWETROOT,PRECTOTCORR
10434,19.5,77.5,2025,37,25.55,7.74,0.53,0.0
10435,19.5,78.125,2025,37,25.67,7.71,0.55,0.0
10436,19.5,78.75,2025,37,25.97,7.91,0.52,0.0
10437,19.5,79.375,2025,37,26.57,8.02,0.54,0.0
10438,19.5,80.0,2025,37,27.03,8.13,0.57,0.0
10439,20.0,73.75,2025,37,24.01,6.83,0.57,0.0
10440,20.0,74.375,2025,37,23.8,7.18,0.58,0.0
10441,20.0,75.0,2025,37,24.51,7.39,0.59,0.0
10442,20.0,75.625,2025,37,24.63,7.54,0.59,0.0
10443,20.0,76.25,2025,37,24.86,7.61,0.59,0.0
10444,20.0,76.875,2025,37,24.93,7.74,0.57,0.0
10445,20.0,77.5,2025,37,24.83,7.81,0.55,0.0
10446,20.0,78.125,2025,37,25.14,7.73,0.56,0.0
10447,20.0,78.75,2025,37,25.58,7.81,0.59,0.0
10448,20.0,79.375,2025,37,26.02,7.94,0.58,0.0
10449,20.0,80.0,2025,37,25.85,8.22,0.54,0.0
10450,18.0,73.75,2025,38,24.86,8.79,0.52,0.0
10451,18.0,74.375,2025,38,25.09,8.26,0.58,0.0
10452,18.0,75.0,2025,38,26.06,8.24,0.6,0.0
10453,18.0,75.625,2025,38,26.48,7.96,0.6,0.0
10454,18.0,76.25,2025,38,26.21,7.73,0.59,0.0
10455,18.0,76.875,2025,38,26.02,7.7,0.59,0.0
10456,18.0,77.5,2025,38,25.92,7.73,0.58,0.0
10457,18.0,78.125,2025,38,25.59,7.84,0.46,0.0
10458,18.0,78.75,2025,38,25.11,7.83,0.46,0.0
10459,18.0,79.375,2025,38,25.97,8.04,0.47,0.0
10460,18.0,80.0,2025,38,26.63,8.12,0.47,0.0
10461,18.5,73.75,2025,38,23.85,9.14,0.55,0.0
10462,18.5,74.375,2025,38,25.75,7.86,0.58,0.0
10463,18.5,75.0,2025,38,26.18,7.86,0.6,0.0
10464,18.5,75.625,2025,38,25.94,7.79,0.6,0.0
10465,18.5,76.25,2025,38,25.84,7.68,0.59,0.0
10466,18.5,76.875,2025,38,25.9,7.67,0.59,0.0
10467,18.5,77.5,2025,38,26.22,7.61,0.59,0.0
10468,18.5,78.125,2025,38,26.0,7.56,0.52,0.0
10469,18.5,78.75,2025,38,25.92,7.41,0.53,0.0
10470,18.5,79.375,2025,38,26.57,7.61,0.53,0.0
10471,18.5,80.0,2025,38,27.16,7.59,0.5,0.0
10472,19.0,73.75,2025,38,24.03,9.08,0.52,0.0
10473,19.0,74.375,2025,38,24.81,8.08,0.55,0.0
10474,19.0,75.0,2025,38,25.84,7.65,0.59,0.0
10475,19.0,75.625,2025,38,25.98,7.68,0.59,0.0
10476,19.0,76.25,2025,38,26.09,7.69,0.59,0.0
10477,19.0,76.875,2025,38,26.18,7.54,0.59,0.0
10478,19.0,77.5,2025,38,26.17,7.31,0.56,0.0
10479,19.0,78.125,2025,38,26.02,7.08,0.57,0.0
10480,19.0,78.75,2025,38,25.92,7.07,0.54,0.0
10481,19.0,79.375,2025,38,26.53,7.13,0.56,0.0
10482,19.0,80.0,2025,38,27.1,7.14,0.56,0.0
10483,19.5,73.75,2025,38,24.44,8.32,0.53,0.0
10484,19.5,74.375,2025,38,24.46,8.07,0.55,0.0
10485,19.5,75.0,2025,38,25.65,7.64,0.59,0.0
10486,19.5,75.625,2025,38,26.01,7.72,0.59,0.0
10487,19.5,76.25,2025,38,26.17,7.7,0.59,0.0
10488,19.5,76.875,2025,38,25.89,7.39,0.58,0.0
10489,19.5,77.5,2025,38,25.32,6.94,0.53,0.0
10490,19.5,78.125,2025,38,25.3,6.56,0.55,0.0
10491,19.5,78.75,2025,38,25.2,6.51,0.52,0.0
10492,19.5,79.375,2025,38,25.54,6.72,0.54,0.0
10493,19.5,80.0,2025,38,26.01,6.91,0.57,0.0
10494,20.0,73.75,2025,38,24.41,7.64,0.57,0.0
10495,20.0,74.375,2025,38,24.45,7.68,0.58,0.0
10496,20.0,75.0,2025,38,24.96,7.48,0.59,0.0
10497,20.0,75.625,2025,38,24.91,7.49,0.59,0.0
10498,20.0,76.25,2025,38,25.15,7.45,0.59,0.0
10499,20.0,76.875,2025,38,25.03,7.17,0.57,0.0
10500,20.0,77.5,2025,38,24.51,6.67,0.55,0.0
10501,20.0,78.125,2025,38,24.84,6.17,0.56,0.0
10502,20.0,78.75,2025,38,24.86,5.95,0.59,0.0
10503,20.0,79.375,2025,38,25.07,6.15,0.58,0.0
10504,20.0,80.0,2025,38,24.8,6.68,0.54,0.0
10505,18.0,73.75,2025,39,25.37,8.88,0.52,0.0
10506,18.0,74.375,2025,39,25.66,7.93,0.58,0.0
10507,18.0,75.0,2025,39,26.28,7.83,0.6,0.0
10508,18.0,75.625,2025,39,26.44,7.41,0.6,0.0
10509,18.0,76.25,2025,39,26.21,7.01,0.59,0.0
10510,18.0,76.875,2025,39,26.07,6.86,0.59,0.0
10511,18.0,77.5,2025,39,25.97,6.84,0.58,0.0
10512,18.0,78.125,2025,39,25.73,6.96,0.46,0.0
10513,18.0,78.75,2025,39,25.1,6.92,0.46,0.0
10514,18.0,79.375,2025,39,25.79,7.17,0.46,0.0
10515,18.0,80.0,2025,39,26.38,7.29,0.47,0.0
10516,18.5,73.75,2025,39,24.19,9.25,0.55,0.0
10517,18.5,74.375,2025,39,26.21,7.54,0.58,0.0
10518,18.5,75.0,2025,39,26.15,7.45,0.6,0.0
10519,18.5,75.625,2025,39,25.76,7.09,0.6,0.0
10520,18.5,76.25,2025,39,25.77,6.76,0.59,0.0
10521,18.5,76.875,2025,39,25.83,6.75,0.59,0.0
10522,18.5,77.5,2025,39,26.28,6.77,0.59,0.0
10523,18.5,78.125,2025,39,26.15,6.83,0.52,0.0
10524,18.5,78.75,2025,39,25.84,6.67,0.52,0.0
10525,18.5,79.375,2025,39,26.17,6.84,0.53,0.0
10526,18.5,80.0,2025,39,26.69,6.78,0.5,0.0
10527,19.0,73.75,2025,39,24.35,9.06,0.51,0.0
10528,19.0,74.375,2025,39,25.26,7.79,0.55,0.0
10529,19.0,75.0,2025,39,25.85,7.07,0.59,0.0
10530,19.0,75.625,2025,39,25.79,6.78,0.59,0.0
10531,19.0,76.25,2025,39,25.89,6.61,0.59,0.0
10532,19.0,76.875,2025,39,26.03,6.62,0.59,0.0
10533,19.0,77.5,2025,39,26.17,6.66,0.56,0.0
10534,19.0,78.125,2025,39,26.03,6.64,0.57,0.0
10535,19.0,78.75,2025,39,25.82,6.66,0.54,0.0
10536,19.0,79.375,2025,39,26.11,6.53,0.56,0.0
10537,19.0,80.0,2025,39,26.67,6.43,0.56,0.0
10538,19.5,73.75,2025,39,24.98,7.93,0.53,0.0
10539,19.5,74.375,2025,39,25.03,7.61,0.55,0.0
10540,19.5,75.0,2025,39,25.79,6.89,0.59,0.0
10541,19.5,75.625,2025,39,25.84,6.72,0.59,0.0
10542,19.5,76.25,2025,39,25.89,6.61,0.59,0.0
10543,19.5,76.875,2025,39,25.77,6.62,0.58,0.0
10544,19.5,77.5,2025,39,25.35,6.67,0.53,0.0
10545,19.5,78.125,2025,39,25.3,6.54,0.55,0.0
10546,19.5,78.75,2025,39,25.26,6.53,0.52,0.0
10547,19.5,79.375,2025,39,25.43,6.43,0.54,0.0
10548,19.5,80.0,2025,39,25.81,6.31,0.57,0.0
10549,20.0,73.75,2025,39,25.18,7.02,0.57,0.0
10550,20.0,74.375,2025,39,25.22,7.1,0.58,0.0
10551,20.0,75.0,2025,39,25.41,6.86,0.59,0.0
10552,20.0,75.625,2025,39,25.05,6.75,0.59,0.0
10553,20.0,76.25,2025,39,25.1,6.64,0.59,0.0
10554,20.0,76.875,2025,39,25.01,6.64,0.57,0.0
10555,20.0,77.5,2025,39,24.74,6.68,0.55,0.0
10556,20.0,78.125,2025,39,24.9,6.39,0.56,0.0
10557,20.0,78.75,2025,39,25.11,6.17,0.59,0.0
10558,20.0,79.375,2025,39,25.18,6.14,0.58,0.0
10559,20.0,80.0,2025,39,24.72,6.25,0.54,0.0
10560,18.0,73.75,2025,40,25.55,9.23,0.52,0.0
10561,18.0,74.375,2025,40,25.78,8.15,0.58,0.0
10562,18.0,75.0,2025,40,26.48,7.81,0.6,0.0
10563,18.0,75.625,2025,40,26.76,7.35,0.6,0.0
10564,18.0,76.25,2025,40,26.48,6.89,0.59,0.0
10565,18.0,76.875,2025,40,26.14,6.7,0.59,0.0
10566,18.0,77.5,2025,40,26.06,6.63,0.58,0.0
10567,18.0,78.125,2025,40,25.86,6.72,0.46,0.0
10568,18.0,78.75,2025,40,25.24,6.93,0.46,0.0
10569,18.0,79.375,2025,40,26.05,8.05,0.46,0.0
10570,18.0,80.0,2025,40,26.73,8.84,0.47,0.0
10571,18.5,73.75,2025,40,24.46,9.77,0.54,0.0
10572,18.5,74.375,2025,40,26.57,7.87,0.58,0.0
10573,18.5,75.0,2025,40,26.52,7.61,0.6,0.0
10574,18.5,75.625,2025,40,26.32,7.27,0.6,0.0
10575,18.5,76.25,2025,40,26.19,6.87,0.59,0.0
10576,18.5,76.875,2025,40,26.17,6.71,0.59,0.0
10577,18.5,77.5,2025,40,26.61,6.56,0.59,0.0
10578,18.5,78.125,2025,40,26.39,6.44,0.52,0.0
10579,18.5,78.75,2025,40,25.91,6.3,0.52,0.0
10580,18.5,79.375,2025,40,26.23,6.96,0.53,0.0
10581,18.5,80.0,2025,40,26.69,7.12,0.5,0.0
10582,19.0,73.75,2025,40,24.59,9.54,0.51,0.0
10583,19.0,74.375,2025,40,25.73,8.27,0.54,0.0
10584,19.0,75.0,2025,40,26.46,7.4,0.59,0.0
10585,19.0,75.625,2025,40,26.5,7.1,0.59,0.0
10586,19.0,76.25,2025,40,26.51,6.83,0.59,0.0
10587,19.0,76.875,2025,40,26.64,6.7,0.59,0.0
10588,19.0,77.5,2025,40,26.77,6.53,0.56,0.0
10589,19.0,78.125,2025,40,26.47,6.2,0.57,0.0
10590,19.0,78.75,2025,40,26.01,6.04,0.54,0.0
10591,19.0,79.375,2025,40,26.12,5.92,0.56,0.0
10592,19.0,80.0,2025,40,26.47,5.79,0.56,0.0
10593,19.5,73.75,2025,40,25.35,8.17,0.53,0.0
10594,19.5,74.375,2025,40,25.62,8.04,0.54,0.0
10595,19.5,75.0,2025,40,26.63,7.27,0.59,0.0
10596,19.5,75.625,2025,40,26.57,7.08,0.59,0.0
10597,19.5,76.25,2025,40,26.52,6.87,0.59,0.0
10598,19.5,76.875,2025,40,26.46,6.77,0.58,0.0
10599,19.5,77.5,2025,40,26.16,6.63,0.53,0.0
10600,19.5,78.125,2025,40,26.03,6.19,0.55,0.0
10601,19.5,78.75,2025,40,25.71,5.91,0.52,0.0
10602,19.5,79.375,2025,40,25.68,5.57,0.54,0.0
10603,19.5,80.0,2025,40,25.92,5.29,0.57,0.0
10604,20.0,73.75,2025,40,25.56,7.06,0.57,0.0
10605,20.0,74.375,2025,40,25.96,7.33,0.58,0.0
10606,20.0,75.0,2025,40,26.44,7.23,0.59,0.0
10607,20.0,75.625,2025,40,26.01,7.14,0.59,0.0
10608,20.0,76.25,2025,40,25.87,6.98,0.59,0.0
10609,20.0,76.875,2025,40,25.84,6.86,0.57,0.0
10610,20.0,77.5,2025,40,25.48,6.65,0.55,0.0
10611,20.0,78.125,2025,40,25.69,6.04,0.56,0.0
10612,20.0,78.75,2025,40,25.61,5.59,0.59,0.0
10613,20.0,79.375,2025,40,25.49,5.41,0.58,0.0
10614,20.0,80.0,2025,40,24.97,5.33,0.53,0.0
10615,18.0,73.75,2025,41,25.17,9.26,0.51,0.0
10616,18.0,74.375,2025,41,26.06,8.13,0.58,0.0
10617,18.0,75.0,2025,41,27.09,7.95,0.6,0.0
10618,18.0,75.625,2025,41,26.97,8.03,0.6,0.0
10619,18.0,76.25,2025,41,26.69,8.0,0.59,0.0
10620,18.0,76.875,2025,41,26.18,7.7,0.59,0.0
10621,18.0,77.5,2025,41,26.12,7.17,0.58,0.0
10622,18.0,78.125,2025,41,25.94,7.25,0.46,0.0
10623,18.0,78.75,2025,41,25.31,7.85,0.46,0.0
10624,18.0,79.375,2025,41,26.18,9.29,0.46,0.0
10625,18.0,80.0,2025,41,27.06,10.07,0.47,0.0
10626,18.5,73.75,2025,41,23.85,9.42,0.54,0.0
10627,18.5,74.375,2025,41,26.12,7.97,0.58,0.0
10628,18.5,75.0,2025,41,26.86,7.69,0.6,0.0
10629,18.5,75.625,2025,41,26.52,7.6,0.6,0.0
10630,18.5,76.25,2025,41,26.69,7.51,0.59,0.0
10631,18.5,76.875,2025,41,26.65,7.24,0.59,0.0
10632,18.5,77.5,2025,41,26.97,6.76,0.59,0.0
10633,18.5,78.125,2025,41,26.65,6.53,0.52,0.0
10634,18.5,78.75,2025,41,26.11,6.73,0.52,0.0
10635,18.5,79.375,2025,41,26.57,8.13,0.53,0.0
10636,18.5,80.0,2025,41,27.32,8.76,0.5,0.0
10637,19.0,73.75,2025,41,23.92,8.67,0.51,0.0
10638,19.0,74.375,2025,41,24.79,7.9,0.54,0.0
10639,19.0,75.0,2025,41,26.47,7.44,0.59,0.0
10640,19.0,75.625,2025,41,26.97,7.22,0.59,0.0
10641,19.0,76.25,2025,41,27.36,7.15,0.59,0.0
10642,19.0,76.875,2025,41,27.43,6.99,0.59,0.0
10643,19.0,77.5,2025,41,27.43,6.58,0.56,0.0
10644,19.0,78.125,2025,41,27.03,6.11,0.57,0.0
10645,19.0,78.75,2025,41,26.41,6.38,0.54,0.0
10646,19.0,79.375,2025,41,26.61,7.32,0.56,0.0
10647,19.0,80.0,2025,41,27.03,7.75,0.56,0.0
10648,19.5,73.75,2025,41,24.7,7.15,0.53,0.0
10649,19.5,74.375,2025,41,24.76,7.1,0.54,0.0
10650,19.5,75.0,2025,41,26.62,7.01,0.59,0.0
10651,19.5,75.625,2025,41,27.11,7.13,0.59,0.0
10652,19.5,76.25,2025,41,27.21,6.97,0.59,0.0
10653,19.5,76.875,2025,41,27.27,6.89,0.57,0.0
10654,19.5,77.5,2025,41,27.19,6.62,0.53,0.0
10655,19.5,78.125,2025,41,27.09,6.22,0.55,0.0
10656,19.5,78.75,2025,41,26.56,6.43,0.52,0.0
10657,19.5,79.375,2025,41,26.39,7.01,0.54,0.0
10658,19.5,80.0,2025,41,26.46,7.21,0.57,0.0
10659,20.0,73.75,2025,41,25.04,5.9,0.57,0.0
10660,20.0,74.375,2025,41,25.53,6.14,0.58,0.0
10661,20.0,75.0,2025,41,26.34,6.56,0.59,0.0
10662,20.0,75.625,2025,41,26.07,7.09,0.59,0.0
10663,20.0,76.25,2025,41,26.04,7.01,0.59,0.0
10664,20.0,76.875,2025,41,26.4,6.9,0.57,0.0
10665,20.0,77.5,2025,41,26.79,6.7,0.55,0.0
10666,20.0,78.125,2025,41,27.23,6.45,0.56,0.0
10667,20.0,78.75,2025,41,26.83,6.48,0.59,0.0
10668,20.0,79.375,2025,41,26.5,6.79,0.58,0.0
10669,20.0,80.0,2025,41,26.08,6.85,0.53,0.0
10670,18.0,73.75,2025,42,24.42,8.25,0.51,0.0
10671,18.0,74.375,2025,42,24.94,7.45,0.58,0.0
10672,18.0,75.0,2025,42,26.6,7.39,0.6,0.0
10673,18.0,75.625,2025,42,27.38,7.73,0.6,0.0
10674,18.0,76.25,2025,42,26.99,7.73,0.59,0.0
10675,18.0,76.875,2025,42,26.68,7.91,0.59,0.0
10676,18.0,77.5,2025,42,26.48,7.97,0.58,0.0
10677,18.0,78.125,2025,42,26.42,8.07,0.46,0.0
10678,18.0,78.75,2025,42,26.02,8.26,0.46,0.0
10679,18.0,79.375,2025,42,26.57,9.17,0.46,0.0
10680,18.0,80.0,2025,42,27.05,9.85,0.47,0.0
10681,18.5,73.75,2025,42,23.29,8.12,0.54,0.0
10682,18.5,74.375,2025,42,25.4,6.6,0.58,0.0
10683,18.5,75.0,2025,42,26.11,6.6,0.6,0.0
10684,18.5,75.625,2025,42,26.5,7.07,0.59,0.0
10685,18.5,76.25,2025,42,27.05,7.23,0.59,0.0
10686,18.5,76.875,2025,42,27.08,7.45,0.59,0.0
10687,18.5,77.5,2025,42,27.31,7.78,0.59,0.0
10688,18.5,78.125,2025,42,27.2,7.97,0.52,0.0
10689,18.5,78.75,2025,42,27.08,7.89,0.52,0.0
10690,18.5,79.375,2025,42,27.34,8.54,0.52,0.0
10691,18.5,80.0,2025,42,27.48,9.01,0.5,0.0
10692,19.0,73.75,2025,42,23.52,7.56,0.51,0.0
10693,19.0,74.375,2025,42,24.49,6.31,0.54,0.0
10694,19.0,75.0,2025,42,25.77,5.76,0.59,0.0
10695,19.0,75.625,2025,42,26.44,6.29,0.59,0.0
10696,19.0,76.25,2025,42,27.62,6.91,0.59,0.0
10697,19.0,76.875,2025,42,27.9,7.17,0.59,0.0
10698,19.0,77.5,2025,42,27.73,7.45,0.56,0.0
10699,19.0,78.125,2025,42,27.56,7.7,0.57,0.0
10700,19.0,78.75,2025,42,27.54,7.77,0.54,0.0
10701,19.0,79.375,2025,42,27.67,7.92,0.56,0.0
10702,19.0,80.0,2025,42,27.5,8.15,0.56,0.0
10703,19.5,73.75,2025,42,24.17,5.85,0.53,0.0
10704,19.5,74.375,2025,42,24.45,5.55,0.54,0.0
10705,19.5,75.0,2025,42,25.85,5.02,0.59,0.0
10706,19.5,75.625,2025,42,26.48,5.56,0.59,0.0
10707,19.5,76.25,2025,42,27.29,6.47,0.59,0.0
10708,19.5,76.875,2025,42,27.64,7.14,0.57,0.0
10709,19.5,77.5,2025,42,27.64,7.36,0.53,0.0
10710,19.5,78.125,2025,42,27.64,7.5,0.55,0.0
10711,19.5,78.75,2025,42,27.6,7.66,0.52,0.0
10712,19.5,79.375,2025,42,27.59,7.68,0.54,0.0
10713,19.5,80.0,2025,42,27.26,7.69,0.57,0.0
10714,20.0,73.75,2025,42,24.18,4.27,0.57,0.0
10715,20.0,74.375,2025,42,25.0,4.38,0.58,0.0
10716,20.0,75.0,2025,42,25.55,4.35,0.59,0.0
10717,20.0,75.625,2025,42,25.5,4.78,0.59,0.0
10718,20.0,76.25,2025,42,25.91,5.66,0.59,0.0
10719,20.0,76.875,2025,42,26.41,6.74,0.57,0.0
10720,20.0,77.5,2025,42,27.2,7.45,0.55,0.0
10721,20.0,78.125,2025,42,28.02,7.49,0.56,0.0
10722,20.0,78.75,2025,42,28.0,7.59,0.59,0.0
10723,20.0,79.375,2025,42,27.84,7.75,0.58,0.0
10724,20.0,80.0,2025,42,27.12,7.78,0.53,0.0
10725,18.0,73.75,2025,43,24.47,7.12,0.51,0.0
10726,18.0,74.375,2025,43,24.96,5.82,0.58,0.0
10727,18.0,75.0,2025,43,26.01,5.21,0.6,0.0
10728,18.0,75.625,2025,43,26.4,4.94,0.6,0.0
10729,18.0,76.25,2025,43,26.4,5.14,0.59,0.0
10730,18.0,76.875,2025,43,26.49,5.69,0.59,0.0
10731,18.0,77.5,2025,43,26.31,6.19,0.58,0.0
10732,18.0,78.125,2025,43,26.62,6.85,0.46,0.0
10733,18.0,78.75,2025,43,26.79,7.22,0.46,0.0
10734,18.0,79.375,2025,43,27.55,8.14,0.46,0.0
10735,18.0,80.0,2025,43,27.61,9.02,0.47,0.0
10736,18.5,73.75,2025,43,23.28,6.92,0.54,0.0
10737,18.5,74.375,2025,43,25.14,5.0,0.58,0.0
10738,18.5,75.0,2025,43,25.48,4.51,0.6,0.0
10739,18.5,75.625,2025,43,25.29,4.3,0.59,0.0
10740,18.5,76.25,2025,43,25.4,4.39,0.59,0.0
10741,18.5,76.875,2025,43,26.16,5.02,0.59,0.0
10742,18.5,77.5,2025,43,26.68,5.73,0.59,0.0
10743,18.5,78.125,2025,43,26.8,6.57,0.52,0.0
10744,18.5,78.75,2025,43,27.21,6.93,0.52,0.0
10745,18.5,79.375,2025,43,27.84,7.68,0.52,0.0
10746,18.5,80.0,2025,43,27.73,8.41,0.5,0.0
10747,19.0,73.75,2025,43,23.44,6.23,0.51,0.0
10748,19.0,74.375,2025,43,24.04,4.98,0.54,0.0
10749,19.0,75.0,2025,43,24.78,4.11,0.59,0.0
10750,19.0,75.625,2025,43,24.94,3.92,0.59,0.0
10751,19.0,76.25,2025,43,25.38,3.91,0.59,0.0
10752,19.0,76.875,2025,43,26.12,4.37,0.59,0.0
10753,19.0,77.5,2025,43,26.61,5.1,0.56,0.0
10754,19.0,78.125,2025,43,26.72,5.92,0.57,0.0
10755,19.0,78.75,2025,43,27.0,6.73,0.54,0.0
10756,19.0,79.375,2025,43,27.65,7.32,0.56,0.0
10757,19.0,80.0,2025,43,27.65,7.92,0.56,0.0
10758,19.5,73.75,2025,43,23.85,4.87,0.53,0.0
10759,19.5,74.375,2025,43,23.67,4.58,0.54,0.0
10760,19.5,75.0,2025,43,24.49,3.99,0.59,0.0
10761,19.5,75.625,2025,43,24.86,3.88,0.59,0.0
10762,19.5,76.25,2025,43,25.33,3.7,0.59,0.0
10763,19.5,76.875,2025,43,25.57,3.98,0.57,0.0
10764,19.5,77.5,2025,43,25.64,4.56,0.53,0.0
10765,19.5,78.125,2025,43,26.31,5.28,0.55,0.0
10766,19.5,78.75,2025,43,26.59,6.25,0.52,0.0
10767,19.5,79.375,2025,43,27.03,7.0,0.54,0.0
10768,19.5,80.0,2025,43,27.11,7.59,0.57,0.0
10769,20.0,73.75,2025,43,23.43,4.16,0.57,0.0
10770,20.0,74.375,2025,43,23.74,4.11,0.58,0.0
10771,20.0,75.0,2025,43,23.89,4.05,0.59,0.0
10772,20.0,75.625,2025,43,23.71,3.92,0.59,0.0
10773,20.0,76.25,2025,43,24.12,3.69,0.59,0.0
10774,20.0,76.875,2025,43,24.36,3.82,0.57,0.0
10775,20.0,77.5,2025,43,24.65,4.21,0.55,0.0
10776,20.0,78.125,2025,43,25.91,4.66,0.56,0.0
10777,20.0,78.75,2025,43,26.61,5.53,0.59,0.0
10778,20.0,79.375,2025,43,26.97,6.45,0.58,0.0
10779,20.0,80.0,2025,43,26.7,7.19,0.53,0.0
10780,18.0,73.75,2025,44,24.73,5.48,0.51,0.0
10781,18.0,74.375,2025,44,24.67,4.47,0.58,0.0
10782,18.0,75.0,2025,44,25.6,4.29,0.6,0.0
10783,18.0,75.625,2025,44,26.04,4.02,0.6,0.0
10784,18.0,76.25,2025,44,25.72,3.78,0.59,0.0
10785,18.0,76.875,2025,44,25.25,3.78,0.59,0.0
10786,18.0,77.5,2025,44,25.01,3.9,0.58,0.0
10787,18.0,78.125,2025,44,25.22,4.25,0.46,0.0
10788,18.0,78.75,2025,44,25.36,4.39,0.46,0.0
10789,18.0,79.375,2025,44,26.26,5.06,0.46,0.0
10790,18.0,80.0,2025,44,27.03,5.85,0.46,0.0
10791,18.5,73.75,2025,44,23.48,5.98,0.54,0.0
10792,18.5,74.375,2025,44,24.87,4.21,0.58,0.0
10793,18.5,75.0,2025,44,25.17,4.03,0.59,0.0
10794,18.5,75.625,2025,44,24.93,3.9,0.59,0.0
10795,18.5,76.25,2025,44,24.69,3.78,0.59,0.0
10796,18.5,76.875,2025,44,24.72,3.82,0.59,0.0
10797,18.5,77.5,2025,44,25.16,3.88,0.59,0.0
10798,18.5,78.125,2025,44,25.32,4.05,0.52,0.0
10799,18.5,78.75,2025,44,25.58,4.06,0.52,0.0
10800,18.5,79.375,2025,44,26.18,4.54,0.52,0.0
10801,18.5,80.0,2025,44,26.92,5.17,0.5,0.0
10802,19.0,73.75,2025,44,23.71,5.77,0.5,0.0
10803,19.0,74.375,2025,44,23.78,4.57,0.54,0.0
10804,19.0,75.0,2025,44,24.55,4.01,0.59,0.0
10805,19.0,75.625,2025,44,24.61,3.9,0.59,0.0
10806,19.0,76.25,2025,44,24.75,3.86,0.59,0.0
10807,19.0,76.875,2025,44,25.04,3.88,0.59,0.0
10808,19.0,77.5,2025,44,25.25,3.9,0.56,0.0
10809,19.0,78.125,2025,44,25.21,3.9,0.57,0.0
10810,19.0,78.75,2025,44,25.37,4.07,0.54,0.0
10811,19.0,79.375,2025,44,25.95,4.19,0.56,0.0
10812,19.0,80.0,2025,44,26.52,4.56,0.56,0.0
10813,19.5,73.75,2025,44,24.23,4.71,0.52,0.0
10814,19.5,74.375,2025,44,23.56,4.38,0.54,0.0
10815,19.5,75.0,2025,44,24.54,4.03,0.59,0.0
10816,19.5,75.625,2025,44,24.84,4.05,0.59,0.0
10817,19.5,76.25,2025,44,25.01,3.99,0.59,0.0
10818,19.5,76.875,2025,44,24.96,4.0,0.57,0.0
10819,19.5,77.5,2025,44,24.74,4.01,0.53,0.0
10820,19.5,78.125,2025,44,24.77,4.04,0.55,0.0
10821,19.5,78.75,2025,44,24.78,4.17,0.52,0.0
10822,19.5,79.375,2025,44,25.18,4.15,0.54,0.0
10823,19.5,80.0,2025,44,25.65,4.28,0.57,0.0
10824,20.0,73.75,2025,44,24.21,3.84,0.57,0.0
10825,20.0,74.375,2025,44,23.93,3.85,0.58,0.0
10826,20.0,75.0,2025,44,24.37,3.91,0.59,0.0
10827,20.0,75.625,2025,44,24.27,4.08,0.59,0.0
10828,20.0,76.25,2025,44,24.2,4.12,0.59,0.0
10829,20.0,76.875,2025,44,24.19,4.07,0.57,0.0
10830,20.0,77.5,2025,44,24.18,4.07,0.55,0.0
10831,20.0,78.125,2025,44,24.68,4.15,0.56,0.0
10832,20.0,78.75,2025,44,24.8,4.25,0.59,0.0
10833,20.0,79.375,2025,44,24.94,4.15,0.58,0.0
10834,20.0,80.0,2025,44,24.75,4.29,0.53,0.0
10835,18.0,73.75,2025,45,24.5,5.95,0.51,0.0
10836,18.0,74.375,2025,45,24.44,4.85,0.57,0.0
10837,18.0,75.0,2025,45,25.15,4.58,0.6,0.0
10838,18.0,75.625,2025,45,25.46,4.17,0.59,0.0
10839,18.0,76.25,2025,45,24.96,3.86,0.59,0.0
10840,18.0,76.875,2025,45,24.32,3.81,0.59,0.0
10841,18.0,77.5,2025,45,24.07,3.82,0.58,0.0
10842,18.0,78.125,2025,45,24.08,3.94,0.46,0.0
10843,18.0,78.75,2025,45,23.85,3.76,0.46,0.0
10844,18.0,79.375,2025,45,24.45,3.99,0.46,0.0
10845,18.0,80.0,2025,45,25.14,4.22,0.46,0.0
10846,18.5,73.75,2025,45,23.42,6.37,0.53,0.0
10847,18.5,74.375,2025,45,24.76,4.7,0.58,0.0
10848,18.5,75.0,2025,45,24.84,4.41,0.59,0.0
10849,18.5,75.625,2025,45,24.48,4.11,0.59,0.0
10850,18.5,76.25,2025,45,24.06,3.81,0.59,0.0
10851,18.5,76.875,2025,45,23.96,3.72,0.59,0.0
10852,18.5,77.5,2025,45,24.41,3.71,0.59,0.0
10853,18.5,78.125,2025,45,24.39,3.8,0.52,0.0
10854,18.5,78.75,2025,45,24.36,3.59,0.52,0.0
10855,18.5,79.375,2025,45,24.69,3.8,0.52,0.0
10856,18.5,80.0,2025,45,25.19,4.02,0.5,0.0
10857,19.0,73.75,2025,45,23.89,6.2,0.5,0.0
10858,19.0,74.375,2025,45,23.87,5.02,0.54,0.0
10859,19.0,75.0,2025,45,24.34,4.32,0.59,0.0
10860,19.0,75.625,2025,45,24.26,4.04,0.59,0.0
10861,19.0,76.25,2025,45,24.29,3.78,0.59,0.0
10862,19.0,76.875,2025,45,24.42,3.64,0.59,0.0
10863,19.0,77.5,2025,45,24.54,3.61,0.56,0.0
10864,19.0,78.125,2025,45,24.43,3.6,0.57,0.0
10865,19.0,78.75,2025,45,24.49,3.58,0.54,0.0
10866,19.0,79.375,2025,45,24.77,3.57,0.56,0.0
10867,19.0,80.0,2025,45,25.06,3.77,0.56,0.0
10868,19.5,73.75,2025,45,24.61,5.24,0.52,0.0
10869,19.5,74.375,2025,45,23.77,4.86,0.54,0.0
